,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,0_na,1_na,2_na
576,0.17647058823529413,0.75,0.2232331113253368,0.2997965716201304,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.31818181818181823,0.4,1.0,0.75,0.20000000000000007,0.6666666666666665,0.75,0.4057971014492754,0.9836065573770493,0.0,0.0,0.3,0.2,0.25,0.0,0.33333333333333337,0.9999999999999999,0.25,0.5,0.75,0.25,0.8333333333333334,0.0,0.6666666666666666,0.0,0.6179829629146398,0.23579562274468271,1.0,0.75,1.0,0.9999999999999999,0.3789409154449827,0.8925825053067271,0.0,0.5271774120630581,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4000000000000001,0.25454545454545396,0.3333333333333333,0.25,0.20841189019162143,0.75,1.0,1.0,0.0,0.6083429447952322,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1252,0.0,0.75,0.2770223804591923,0.38658818269229284,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.40909090909090906,0.4,1.0,0.75,0.6,0.4444444444444445,0.625,0.695652173913043,0.6885245901639345,0.0,0.0,0.5,0.6000000000000001,0.25,0.0,0.33333333333333337,0.9999999999999999,0.5,0.5,0.75,0.25,0.33333333333333337,0.5076136299447221,0.6666666666666666,0.0,0.39935553694193116,0.23640269134722613,1.0,0.5,1.0,0.9999999999999999,0.3776238660820353,0.0,0.0,0.34139254604759045,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.24999999999999997,1.0,0.0,0.0,0.8,0.6181818181818173,0.6666666666666667,0.25,0.2650377506264727,0.75,1.0,1.0,0.5886976519668563,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.9999999999982487,0.9090909090909091,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1061,0.05882352941176469,0.0,0.5168318293887763,0.5039695018929221,0.0,1.0,0.0,0.6666666666666666,1.0,0.25,0.0,0.09090909090909091,0.4,1.0,0.75,0.6,0.2222222222222222,0.375,0.4565217391304355,0.9672131147540984,0.0,0.0,0.4000000000000001,0.3,0.25,0.0,0.0,0.9999999999999999,0.5,0.5,0.75,0.25,0.8333333333333334,0.0,0.6666666666666666,0.0,0.6293862063149605,0.2424430943686827,1.0,0.5,1.0,0.9999999999999999,0.3863164491625485,0.0,0.0,0.34941097062358245,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.4000000000000001,0.8545454545454518,0.6666666666666667,0.75,0.8992251014294438,0.75,1.0,1.0,0.0,0.46677411278184167,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.9999999999976563,0.6363636363636364,0.5,0.33333333333333337,0.75,0.0,0.0,0.0
567,0.0,0.75,0.316439484629012,0.39265378714557203,1.0,1.0,0.33333333333333337,0.33333333333333337,1.0,0.25,0.0,0.9999999999999999,0.4,1.0,0.75,0.6,0.6666666666666665,0.5,0.9565217391304355,0.11475409836065574,0.0,0.0,0.9000000000000001,0.8,0.5,0.8494042918849967,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.25,0.9999999999999999,0.045573892365093294,0.6666666666666666,0.0,0.8122964993659318,0.3582561225244636,1.0,1.0,1.0,0.9999999999999999,0.5914341130012308,0.0,0.0,0.5408017794047032,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.0,0.8,0.9454545454545453,0.6666666666666667,0.5,0.4421790625146296,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
1108,0.2352941176470588,0.75,0.316439484629012,0.3476572888960331,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.9275362318840585,0.13114754098360656,0.0,0.0,0.9000000000000001,0.8,0.25,0.0,0.33333333333333337,0.9999999999999999,1.0,0.75,0.75,0.25,0.8333333333333334,0.0,0.6666666666666666,0.0,0.6395594889391224,0.248430057801942,1.0,1.0,1.0,0.9999999999999999,0.40880865510659253,0.9121625904856212,0.0,0.574820189367992,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.9090909090909065,0.6666666666666667,0.5,0.3938378985797966,0.75,1.0,1.0,0.7394155068051755,0.6019049421751723,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.25,0.6666666666666666,0.0,0.0,0.0,1.0
1113,0.0,0.75,0.2970864173465399,0.36727101334075835,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6,0.4444444444444445,0.75,0.5869565217391308,0.03278688524590164,0.0,0.0,0.3,0.2,0.25,0.0,0.33333333333333337,0.9999999999999999,0.5,0.5,0.75,0.25,0.33333333333333337,0.5440731567999672,0.6666666666666666,0.0,0.4054715083627503,0.26492726290491175,1.0,0.75,1.0,0.9999999999999999,0.43228173350357774,0.0,0.0,0.3919348466226986,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.8,0.4818181818181806,0.3333333333333333,0.25,0.2275979824531343,0.75,1.0,1.0,0.0,0.4509656506775347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
168,0.2352941176470588,0.75,0.2770223804591923,0.3519509105324634,1.0,1.0,0.33333333333333337,0.33333333333333337,1.0,0.25,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.9565217391304355,0.06557377049180328,0.0,0.0,0.9000000000000001,0.8,0.25,0.0,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.25,0.8333333333333334,0.0,0.6666666666666666,0.0,0.6106045804907938,0.23153031523018194,1.0,1.0,1.0,0.9999999999999999,0.36235859879318055,0.9275390904632026,0.0,0.5810411821498557,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.9454545454545453,1.0,0.5,0.3774594645994101,0.75,1.0,1.0,0.7394155068051755,0.6019049421751723,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1102,0.0,0.75,0.316439484629012,0.3203507104766472,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6,0.4444444444444445,0.75,0.6376811594202909,0.09836065573770493,0.0,0.0,0.3,0.2,0.5,0.7145822194273821,0.33333333333333337,0.9999999999999999,0.5,0.5,0.75,0.25,0.5,0.5297722257526882,0.6666666666666666,0.0,0.43569486653378614,0.265315509017548,1.0,1.0,1.0,0.9999999999999999,0.477154360931638,0.0,0.0,0.43364967400499793,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.8,0.5454545454545432,0.6666666666666667,0.25,0.23863877352463522,0.75,1.0,1.0,0.0,0.4334349761932754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.25,0.6666666666666666,0.5,0.0,0.0,0.0
1120,0.05882352941176469,0.25,0.261463793456559,0.3523962320633498,1.0,1.0,0.0,0.0,1.0,0.25,0.5,0.09090909090909091,0.4,1.0,0.75,0.6,0.5555555555555556,0.5,0.3478260869565215,0.9508196721311476,0.0,0.0,0.8,0.9000000000000001,0.25,0.0,0.33333333333333337,0.9999999999999999,0.25,0.5,0.75,0.25,0.8333333333333334,0.0,0.6666666666666666,0.0,0.6684237429573006,0.26570355161000514,1.0,0.5,1.0,0.6666666666666666,0.4337943634060414,0.0,0.0,0.3933377702503969,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4000000000000001,0.18181818181817988,0.3333333333333333,0.25,0.2803177079665612,0.75,1.0,1.0,0.0,0.48117131508260524,0.9992180012822235,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
67,0.0,0.75,0.3258695216964667,0.4018630617862254,1.0,1.0,0.33333333333333337,0.33333333333333337,1.0,0.25,0.0,0.6818181818181818,0.4,1.0,0.75,0.6,0.6666666666666665,0.5,0.9492753623188417,0.0819672131147541,0.0,0.0,0.9000000000000001,0.8,0.5,0.8488726542356628,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.75,0.9999999999999999,0.6215266416928635,0.6666666666666666,0.0,0.44478138190797784,0.34704060339840914,1.0,1.0,1.0,0.9999999999999999,0.5774898474474781,0.0,0.0,0.5276560928754331,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.0,0.8,0.9363636363636338,0.6666666666666667,0.5,0.46011284665809105,0.75,1.0,1.0,0.7866438512698474,0.5233744271520304,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1040,0.0,0.75,0.39623964693321395,0.44224870916304265,1.0,1.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6,0.4444444444444445,0.375,0.6159420289855078,0.11475409836065574,0.0,0.0,0.3,0.2,0.0,0.7591947291018439,0.33333333333333337,0.9999999999999999,0.5,0.5,0.75,0.25,0.5,0.3577512407615108,0.16666666666666666,0.999981833167368,0.35781174370420993,0.28900821771697816,1.0,1.0,1.0,0.9999999999999999,0.6515466820748674,0.0,0.0,0.5977010890205142,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.5,0.0,0.3333333333333333,0.6000000000000001,0.8,0.5181818181818159,0.6666666666666667,0.5,0.40867203767085397,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
453,0.2352941176470588,1.0,0.33972649461273347,0.3689353929992174,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.8636363636363636,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.9855072463768124,0.03278688524590164,0.0,0.0,0.9000000000000001,0.8,0.25,0.0,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.25,0.8333333333333334,0.0,0.6666666666666666,0.0,0.5845306030543322,0.21668556882628612,1.0,1.0,1.0,0.9999999999999999,0.33673574034365394,0.9194348706424296,0.0,0.5532522532344617,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.8,0.9818181818181806,0.6666666666666667,0.5,0.5398339945886053,0.75,1.0,1.0,0.0,0.5285984503472123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
670,0.2352941176470588,0.75,0.2871476112860752,0.3608731561886925,1.0,1.0,0.0,0.33333333333333337,1.0,0.5,0.0,0.6818181818181818,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.9637681159420293,0.0819672131147541,0.0,0.0,0.9000000000000001,0.8,0.25,0.0,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.25,0.9999999999999999,0.3744189243746314,0.6666666666666666,0.0,0.49422338960107914,0.21039258487424697,1.0,1.0,1.0,0.9999999999999999,0.31236712292504953,0.9116703055021496,0.0,0.5269378276096319,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.0,0.8,0.9545454545454533,1.0,0.5,0.4477126442855667,0.75,1.0,1.0,0.7394155068051755,0.5524658489915844,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1094,0.0,0.75,0.33514481072095104,0.2863680395035163,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6,0.4444444444444445,0.75,0.608695652173914,0.18032786885245902,0.0,0.0,0.4000000000000001,0.3,0.25,0.0,0.33333333333333337,0.9999999999999999,0.5,0.5,0.75,0.25,0.33333333333333337,0.4059542054991475,0.33333333333333337,0.9998428894814335,0.4487562081698895,0.2508103746699559,1.0,1.0,1.0,0.9999999999999999,0.4039281010166654,0.0,0.0,0.3656794564587753,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.16666666666666666,1.0,0.0,0.0,0.8,0.5090909090909079,1.0,0.25,0.2803177079665612,0.75,1.0,1.0,0.0,0.0,0.9986627805670865,0.0,0.9999928186865751,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
192,0.0,0.75,0.30684764656326075,0.3693009653175217,1.0,1.0,0.33333333333333337,0.33333333333333337,1.0,0.25,0.0,0.6818181818181818,0.4,1.0,0.75,0.6,0.6666666666666665,0.5,0.9202898550724647,0.18032786885245902,0.0,0.0,0.9000000000000001,0.8,0.25,0.0,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.75,0.9999999999999999,0.5220931015068065,0.6666666666666666,0.0,0.6214627392882617,0.3431552337640368,1.0,1.0,1.0,0.9999999999999999,0.5650913802479278,0.0,0.0,0.5159843932004657,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.8,0.8999999999999986,1.0,0.5,0.533175341479524,0.75,1.0,1.0,0.0,0.5524658489915844,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
123,0.588235294117647,0.75,0.23996982730006267,0.34351287542671793,1.0,1.0,0.0,0.33333333333333337,1.0,0.25,0.0,0.5,0.4,1.0,1.0,0.6,0.5555555555555556,0.5,0.8768115942028984,0.26229508196721313,0.0,0.0,0.7,0.7,0.25,0.0,0.6666666666666666,0.9999999999999999,1.0,0.75,0.75,0.25,0.9999999999999999,0.43115933329039297,0.6666666666666666,0.0,0.6310942612314415,0.30115127179099277,1.0,1.0,1.0,0.9999999999999999,0.49830715271091314,0.0,0.0,0.4533836191897346,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.0,0.8,0.8454545454545439,0.6666666666666667,0.5,0.44079347133259184,0.75,1.0,1.0,0.0,0.6449824253398443,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
